번호,제작년도,제작월,초수,대분류,중분류,소분류,광고주,제품,제목,대행사,제작프로덕션
Ori_0002,1969,,30,수송기기,승합차,대형승합차,그레이하운드,런칭편,,(주)오리콤,합동통신
Ori_0003,1969,,20,제약 및 의료,"이비인후, 치과 및 안과용제",안과용제,한국화이자제약(주),바이진 안약,,(주)오리콤,합동통신
Ori_0004,1968,,11,음료 및 기호식품,알콜음료,맥주,오비맥주(주),풀장편 (극장용),,(주)오리콤,
Ori_0005,1969,,30,제약 및 의료,대사성의약,성인 종합영양제,(주)유한양행,삐콤,,(주)오리콤,합동통신
Ori_0006,1969,,10,제약 및 의료,대사성의약,자양강장제,동화약품공업(주),알프스D,,(주)오리콤,합동통신
Ori_0007,1969,,20,가정용 전기전자,주방용 전기전자,냉장고,대한전선,120냉장고,,(주)오리콤,합동통신
Ori_0008,1969,,30,화학공업,고무 및 플라스틴,타이어,한국타이어(주),테스트편,,(주)오리콤,합동통신
Ori_0009,1969,,20,음료 및 기호식품,음료 및 기호식품 기타,음료 및 기호식품 기업PR,서울우유협동조합,공장준공편,,(주)오리콤,합동통신
Ori_0010,1969,,20,음료 및 기호식품,기호식품,커피 및 커피믹스,동서식품(주),"맥스웰 커피,김 진규편",,(주)오리콤,합동통신
Ori_0011,1969,,20,화장품 및 보건용품,여성 기초화장품,여성 일반기초화장품,(주)피어리스,사롱카라,,(주)오리콤,
Ori_0012,1969,,60,화장품 및 보건용품,남성 화장품,남성 기초화장품,(주)피어리스,남성화장품셋트 (극장용),,(주)오리콤,
Ori_0013,1969,,20,음료 및 기호식품,알콜음료,위스키,서울우유협동조합,분유 알파-7,,(주)오리콤,합동통신
Ori_0015,1972,,20,식품,면류,봉지 인스턴트 면류,동명식품공업사,풍년라면,풍년라면,합동통신광고기획실,대동현상소
Ori_0016,1972,,20,수송기기,승용자동차,중형승용차,지엠코리아(주),레코드,레코드승용차,합동통신광고기획실,대동현상소
Ori_0017,1972,,15,그룹 및 기업광고,그룹광고,그룹PR,(주)대한항공,대한항공,비둘기편,합동통신광고기획실,대동현상소
Ori_0018,1975,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,목장편,합동통신광고기획실,대동현상소
Ori_0019,1972,,20,식품,식품 기타,식품 기업PR,퍼모스트,런칭편,"주고싶은, 먹고싶은",합동통신광고기획실,대동현상소
Ori_0020,1979,,20,수송기기,승용자동차,중형승용차,새한자동차,제미니,비오는 날,업체불명,대동현상소
Ori_0021,1976,,30,그룹 및 기업광고,그룹광고,그룹PR,(주)코오롱,기업PR,기업PR-자수애니,합동통신광고기획실,영화진흥공사
Ori_0022,1976,,60,음료 및 기호식품,비알콜음료,콜라,두산음료(주)케이에프,코카콜라,"코크,무전여행편 C/L (극장용)",합동통신광고기획실,영화진흥공사
Ori_0023,1977,,40,음료 및 기호식품,비알콜음료,사이다,BIK,킨사이다.,명동인터뷰,합동통신광고기획실,대동현상소
Ori_0024,1977,,20,가정용 전기전자,음향기기,가정용 카세트,금호전자,님바스,님바스,합동통신광고기획실,대동현상소
Ori_0025,1977,,20,화장품 및 보건용품,여성 기초화장품,여성 일반기초화장품,(주)피어리스,안녕하세요 켐페인편,안녕하세요,합동통신광고기획실,대동현상소
Ori_0026,1977,,40,패션,정장의류,신사정장,(주)코오롱,양장지,양장지,합동통신광고기획실,대동현상소
Ori_0027,1977,,40,음료 및 기호식품,비알콜음료,후라버,BIK,환타,곤충채집편,합동통신광고기획실,대동현상소
Ori_0029,1978,,20,화장품 및 보건용품,가정 및 보건용 제지,키친타올,유한킴벌리(주),크리넥스티슈,새로나온,합동통신광고기획실,대동현상소
Ori_0030,1978,,25,가정용 전기전자,영상기기,카메라,(주)한독,한독시계,검도편,합동통신광고기획실,대동현상소
Ori_0031,1977,,20,패션,신발류,신사숙녀화,(주)에스콰이아,"뷰츠,유 지인편",,합동통신광고기획실,대동현상소
Ori_0032,1977,,20,패션,정장의류,숙녀정장,(주)코오롱,벨라79,,합동통신광고기획실,대동현상소
Ori_0033,1979,,15,화학공업,화학제품,필름,두산산업(주),코닥칼라 자전거편,코닥칼라 자전거편,합동통신광고기획실,대동현상소
Ori_0034,1980,,20,음료 및 기호식품,비알콜음료,믹스음료,OB씨그램,블랙스톤,탄생편,(주)오리콤,세종문화
Ori_0040,1971,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,승마,합동통신광고기획실,대동현상소
Ori_0041,1971,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,목장편,합동통신광고기획실,대동현상소
Ori_0042,1972,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,조정편,합동통신광고기획실,대동현상소
Ori_0043,1972,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,스케이트,합동통신광고기획실,대동현상소
Ori_0044,1973,,40,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,글라이더,합동통신광고기획실,대동현상소
Ori_0045,1973,,40,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,계곡 편,합동통신광고기획실,대동현상소
Ori_0046,1974,,60,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,(겨울편) (극장용),합동통신광고기획실,아그파컬러
Ori_0047,1974,,60,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,(기업PR편) (극장용),합동통신광고기획실,대동현상소
Ori_0048,1974,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,중병탄생편,합동통신광고기획실,대동현상소
Ori_0049,1974,,90,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,회상편 (극장용),합동통신광고기획실,대동현상소
Ori_0050,1974,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,불고기편),합동통신광고기획실,대동현상소
Ori_0051,1974,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,겨울 눈설매편,합동통신광고기획실,대동현상소
Ori_0052,1975,,45,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,낙시,합동통신광고기획실,대동현상소
Ori_0054,1975,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,풀피리,합동통신광고기획실,대동현상소
Ori_0055,1975,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,농구,합동통신광고기획실,대동현상소
Ori_0056,1975,,40,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,동창회,합동통신광고기획실,대동현상소
Ori_0057,1976,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB맥주(생맥주 새집달기편),합동통신광고기획실,대동현상소
Ori_0058,1976,,40,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB맥주(나무심기편) (극장용),합동통신광고기획실,대동현상소
Ori_0059,1976,,40,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB맥주(새우농장 안면도) (극장용),합동통신광고기획실,대동현상소
Ori_0060,1976,,40,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,"OB맥주(생맥주,다리공사편) (극장용)",합동통신광고기획실,대동현상소
Ori_0061,1976,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB맥주(작은병 런칭편),합동통신광고기획실,대동현상소
Ori_0062,1976,,40,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB맥주(무용지도편) (극장용),합동통신광고기획실,대동현상소
Ori_0063,1977,,25,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,직사광선,합동통신광고기획실,대동현상소
Ori_0064,1977,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,얼리지마세요,합동통신광고기획실,대동현상소
Ori_0065,1977,,25,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,첨잔,합동통신광고기획실,대동현상소
Ori_0066,1978,,25,음료 및 기호식품,알콜음료,맥주,동양맥주,오비맥주,OB맥주(맥주거품 교육편),합동통신광고기획실,대동현상소
Ori_0067,1978,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,오비맥주,OB맥주(맥주보관 교육편),합동통신광고기획실,대동현상소
Ori_0068,1978,,25,음료 및 기호식품,알콜음료,맥주,동양맥주,오비맥주,OB맥주(첨잔 교육편),합동통신광고기획실,대동현상소
Ori_0069,1978,,25,음료 및 기호식품,알콜음료,맥주,동양맥주,오비맥주,OB맥주(맥주냉동 교육편),합동통신광고기획실,대동현상소
Ori_0070,1979,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB맥주(OB시간 낚시편),합동통신광고기획실,대동현상소
Ori_0072,1979,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB맥주(생맥주),합동통신광고기획실,대동현상소
Ori_0074,1980,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB시간 헬기편,(주)오리콤,
Ori_0075,1980,,20,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB시간 탈춤편,(주)오리콤,
Ori_0076,1981,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB시간 열차편,(주)오리콤,오리콤
Ori_0077,1981,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,캔맥주 Promotion,(주)오리콤,오리콤
Ori_0086,1985,,40,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,락커룸편 (극장용),(주)오리콤,선우
Ori_0087,1985,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,수련회편,(주)오리콤,세종문화
Ori_0088,1985,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,서울올림픽공식맥주편,(주)오리콤,세종문화
Ori_0089,1986,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,OB라이트 런칭-하늘을 봐라,(주)오리콤,세종문화
Ori_0090,1986,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,86아시안케임편,(주)오리콤,세종문화
Ori_0091,1986,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,집틀이편,(주)오리콤,세종문화
Ori_0092,1987,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,등산편+88공식맥주,(주)오리콤,세종문화
Ori_0095,1988,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,사람들이 좋다편,(주)오리콤,세종문화
Ori_0096,1989,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주,이현세편,(주)오리콤,선우광고
Ori_0098,1990,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB 맥주,샤워후 한잔/사람들이좋다편,(주)오리콤,
Ori_0099,1991,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB 맥주,오랜 부부편,(주)오리콤,
Ori_0101,1991,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB 맥주,이웃과 함께편,(주)오리콤,
Ori_0106,1993,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB 사운드,맥주 같은데/맥주맛 음료편,(주)오리콤,
Ori_0108,1993,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB 맥주,작곡가 최영섭 부자 이대편,(주)오리콤,
Ori_0109,1994,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB 사운드,카페/아시죠 음료라는 사실,(주)오리콤,
Ori_0112,1994,,180,음료 및 기호식품,알콜음료,맥주,동양맥주,OB ICE,ICE EXPRESS,(주)오리콤,
Ori_0114,1994,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주 NEX,런칭/소비자가 찾아낸 맛편,(주)오리콤,
Ori_0115,1994,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주 NEX,소비자 시음편,(주)오리콤,
Ori_0116,1995,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주 NEX,병마개 C.G편,(주)오리콤,
Ori_0118,1995,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB맥주 NEX,병마개 C.G 2차,(주)오리콤,
Ori_0121,1995,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,카프리,해안 절벽가 별장편,(주)오리콤,
Ori_0123,1995,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB 라거,촬영장-숙성이 다른맥주편,(주)오리콤,
Ori_0124,1995,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,카프리,기차여행편,(주)오리콤,
Ori_0127,1996,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB 라거,박중훈-정말 피곤하시죠,(주)오리콤,
Ori_0128,1996,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB 라거,박중훈-늦으시는 모양이죠편,(주)오리콤,
Ori_0129,1996,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,OB 라거,박중훈-오랜만에 두분이,(주)오리콤,
Ori_0131,1996,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,카프리,야외 파티/투명해서 더 좋은,(주)오리콤,
Ori_0134,1996,,30,음료 및 기호식품,알콜음료,맥주,동양맥주,카프리,비너스편,(주)오리콤,
Ori_0136,1969,,20,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Drink 김 창숙편,(주)오리콤,
Ori_0140,1971,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,연인,만보사,아그파컬러
Ori_0141,1971,,30,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,눈썰매,만보사,아그파컬러
Ori_0142,1972,,30,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Cycling,만보사,아그파컬러
Ori_0143,1972,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Ski (극장용),만보사,아그파컬러
Ori_0144,1973,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Hiking (극장용),만보사,아그파컬러
Ori_0145,1973,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Boat (극장용),만보사,아그파컬러
Ori_0146,1974,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,New Village (극장용),만보사,아그파컬러
Ori_0147,1974,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Fallen Leaves (극장용),만보사,아그파컬러
Ori_0148,1975,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Planting  (극장용),합동통신광고기획실,아그파컬러
Ori_0149,1975,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Hitch-Hiking (극장용),합동통신광고기획실,아그파컬러
Ori_0150,1976,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Campus (극장용),합동통신광고기획실,영화진흥공사
Ori_0151,1976,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Beach (극장용),합동통신광고기획실,영화진흥공사
Ori_0152,1977,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Singing Spring (극장용),합동통신광고기획실,영화진흥공사
Ori_0153,1977,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Singing Summer (극장용),합동통신광고기획실,영화진흥공사
Ori_0154,1978,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Travelling (극장용),합동통신광고기획실,영화진흥공사
Ori_0155,1978,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Ice-Yacht (극장용),합동통신광고기획실,영화진흥공사
Ori_0156,1979,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Holiday (극장용),합동통신광고기획실,영화진흥공사
Ori_0157,1979,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라(극장용),Yacht (극장용),합동통신광고기획실,영화진흥공사
Ori_0158,1979,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라(극장용),Winter Hiking (극장용),합동통신광고기획실,영화진흥공사
Ori_0159,1979,,60,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Holiday (극장용),합동통신광고기획실,영화진흥공사
Ori_0160,1980,,40,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Group Tour 오디오적음,(주)오리콤,오리콤
Ori_0161,1981,,30,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,Tennis 오디오적음,(주)오리콤,오리콤
Ori_0162,1981,,30,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,아이스 하키편 오디오적음,(주)오리콤,오리콤
Ori_0163,1981,,30,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,사미자-1 Liter/큰만큼 경제적예요오디오적음,(주)오리콤,오리콤
Ori_0164,1981,,30,음료 및 기호식품,비알콜음료,콜라,BIK,코카콜라,사미자-1 Liter 병제품오디오적음,(주)오리콤,오리콤
